Datetime,streamflow(mm/d),quality
1980-12-20,7.447707163709859e-08,2
1980-12-21,7.447707163709859e-08,2
1980-12-22,7.7300157197395e-08,2
1980-12-23,7.173159667639794e-08,2
1980-12-24,7.447707163709859e-08,2
1980-12-25,7.7300157197395e-08,2
1980-12-26,7.447707163709859e-08,2
1980-12-27,7.7300157197395e-08,2
1980-12-28,7.447707163709859e-08,2
1980-12-29,7.7300157197395e-08,2
1980-12-30,7.447707163709859e-08,2
1980-12-31,7.7300157197395e-08,2
1981-01-01,7.447707163709859e-08,2
1981-01-02,7.7300157197395e-08,2
1981-01-03,7.309948349427352e-08,2
1981-01-04,7.7300157197395e-08,2
1981-01-05,7.7300157197395e-08,2
1981-01-06,7.7300157197395e-08,2
1981-01-07,9.094022007635303e-08,2
1981-01-08,7.7300157197395e-08,2
1981-01-09,8.020085335728725e-08,2
1981-01-10,8.020085335728725e-08,2
1981-01-11,7.588376375477207e-08,2
1981-01-12,8.020085335728725e-08,2
1981-01-13,8.020085335728725e-08,2
1981-01-14,7.873595328991692e-08,2
1981-01-15,7.588376375477207e-08,2
1981-01-16,7.873595328991692e-08,2
1981-01-17,7.447707163709859e-08,2
1981-01-18,7.873595328991692e-08,2
1981-01-19,8.167545474960702e-08,2
1981-01-20,7.873595328991692e-08,2
1981-01-21,9.751771839209521e-08,2
1981-01-22,8.020085335728725e-08,2
1981-01-23,7.873595328991692e-08,2
1981-01-24,8.167545474960702e-08,2
1981-01-25,7.873595328991692e-08,2
1981-01-26,8.167545474960702e-08,2
1981-01-27,1.2517619582304063e-07,2
1981-01-28,7.7300157197395e-08,2
1981-01-29,8.020085335728725e-08,2
1981-01-30,8.167545474960702e-08,2
1981-01-31,8.020085335728725e-08,2
1981-02-01,8.167545474960702e-08,2
1981-02-02,7.873595328991692e-08,2
1981-02-03,8.167545474960702e-08,2
1981-02-04,7.873595328991692e-08,2
1981-02-05,8.167545474960702e-08,2
1981-02-06,1.2719407141253087e-07,2
1981-02-07,8.934920278463958e-08,2
1981-02-08,8.020085335728725e-08,2
1981-02-09,8.020085335728725e-08,2
1981-02-10,8.020085335728725e-08,2
1981-02-11,8.020085335728725e-08,2
1981-02-12,7.873595328991692e-08,2
1981-02-13,8.468286548394341e-08,2
1981-02-14,8.316945879182574e-08,2
1981-02-15,8.167545474960702e-08,2
1981-02-16,8.468286548394341e-08,2
1981-02-17,8.020085335728725e-08,2
1981-02-18,8.468286548394341e-08,2
1981-02-19,8.167545474960702e-08,2
1981-02-20,7.873595328991692e-08,2
1981-02-21,7.588376375477207e-08,2
1981-02-22,6.644437457893555e-08,2
1981-02-23,8.316945879182574e-08,2
1981-02-24,8.621567482596003e-08,2
1981-02-25,8.776788681787559e-08,2
1981-02-26,9.094022007635303e-08,2
1981-02-27,8.776788681787559e-08,2
1981-02-28,9.419016393442623e-08,2
1981-03-01,9.255064001796541e-08,2
1981-03-02,8.934920278463958e-08,2
1981-03-03,9.419016393442623e-08,2
1981-03-04,9.094022007635303e-08,2
1981-03-05,8.776788681787559e-08,2
1981-03-06,9.419016393442623e-08,2
1981-03-07,9.094022007635303e-08,2
1981-03-08,7.873595328991692e-08,2
1981-03-09,9.094022007635303e-08,2
1981-03-10,9.751771839209521e-08,2
1981-03-11,9.255064001796541e-08,2
1981-03-12,9.751771839209521e-08,2
1981-03-13,9.094022007635303e-08,2
1981-03-14,1.3130743319110713e-07,2
1981-03-15,1.0441536043116999e-07,2
1981-03-16,9.362263642488211e-07,2
1981-03-17,1.4420049404895578e-07,2
1981-03-18,1.212083539187065e-07,2
1981-03-19,9.094022007635303e-08,2
1981-03-20,8.621567482596003e-08,2
1981-03-21,8.776788681787559e-08,2
1981-03-22,9.255064001796541e-08,2
1981-03-23,6.565177633056366e-07,2
1981-03-24,1.3130743319110713e-07,2
1981-03-25,1.0441536043116999e-07,2
1981-03-26,8.020085335728725e-08,2
1981-03-27,7.447707163709859e-08,2
1981-03-28,6.644437457893555e-08,2
1981-03-29,1.987801482146867e-07,2
1981-03-30,3.3191143049629467e-07,2
1981-03-31,1.212083539187065e-07,2
1981-04-01,7.309948349427352e-08,2
1981-04-02,3.593661801033011e-07,2
1981-04-03,9.605572872220975e-07,2
1981-04-04,1.4383378396586573e-06,2
1981-04-05,1.7246433415674826e-06,2
1981-04-06,1.5938209746238492e-06,2
1981-04-07,1.4004347630810689e-06,2
1981-04-08,1.1637224343139456e-06,2
1981-04-09,9.605572872220975e-07,2
1981-04-10,8.490987648776105e-07,2
1981-04-11,6.992618010330114e-07,2
1981-04-12,5.809056366494497e-07,2
1981-04-13,4.899169099483494e-07,2
1981-04-14,3.934178306759488e-07,2
1981-04-15,3.158460363799685e-07,2
1981-04-16,2.4023390972378173e-07,2
1981-04-17,1.8556694363350549e-07,2
1981-04-18,1.6518445991466427e-07,2
1981-04-19,1.4869220750056143e-07,2
1981-04-20,1.3765209970806198e-07,2
1981-04-21,1.2924105097686953e-07,2
1981-04-22,1.192486862789131e-07,2
1981-04-23,9.751771839209521e-08,2
1981-04-24,8.621567482596003e-08,2
1981-04-25,7.7300157197395e-08,2
1981-04-26,7.873595328991692e-08,2
1981-04-27,7.173159667639794e-08,2
1981-04-28,7.03831125084213e-08,2
1981-04-29,6.391232876712329e-08,2
1981-04-30,5.905196496743769e-08,2
1981-05-01,5.445353694138782e-08,2
1981-05-02,5.0117044688973726e-08,2
1981-05-03,5.557889063552661e-08,2
1981-05-04,5.334758589714799e-08,2
1981-05-05,5.557889063552661e-08,2
1981-05-06,5.0117044688973726e-08,2
1981-05-07,5.2251336177857626e-08,2
1981-05-08,5.0117044688973726e-08,2
1981-05-09,4.804096114978666e-08,2
1981-05-10,4.703202335504155e-08,2
1981-05-11,4.804096114978666e-08,2
1981-05-12,4.703202335504155e-08,2
1981-05-13,4.804096114978666e-08,2
1981-05-14,5.2251336177857626e-08,2
1981-05-15,5.445353694138782e-08,2
1981-05-16,5.0117044688973726e-08,2
1981-05-17,5.334758589714799e-08,2
1981-05-18,5.117448910846621e-08,2
1981-05-19,4.906930159443072e-08,2
1981-05-20,4.703202335504155e-08,2
1981-05-21,4.407311924545251e-08,2
1981-05-22,4.407311924545251e-08,2
1981-05-23,5.117448910846621e-08,2
1981-05-24,5.2251336177857626e-08,2
1981-05-25,5.0117044688973726e-08,2
1981-05-26,4.312238940040422e-08,2
1981-05-27,3.517700426678644e-08,2
1981-05-28,3.684563215809567e-08,2
1981-05-29,3.600161688749158e-08,2
1981-05-30,3.684563215809567e-08,2
1981-05-31,3.517700426678644e-08,2
1981-06-01,5.334758589714799e-08,2
1981-06-02,5.117448910846621e-08,2
1981-06-03,4.906930159443072e-08,2
1981-06-04,5.334758589714799e-08,2
1981-06-05,5.117448910846621e-08,2
1981-06-06,5.334758589714799e-08,2
1981-06-07,5.117448910846621e-08,2
1981-06-08,5.557889063552661e-08,2
1981-06-09,5.334758589714799e-08,2
1981-06-10,5.117448910846621e-08,2
1981-06-11,4.906930159443072e-08,2
1981-06-12,5.334758589714799e-08,2
1981-06-13,5.0117044688973726e-08,2
1981-06-14,5.334758589714799e-08,2
1981-06-15,5.2251336177857626e-08,2
1981-06-16,5.334758589714799e-08,2
1981-06-17,5.117448910846621e-08,2
1981-06-18,5.334758589714799e-08,2
1981-06-19,5.117448910846621e-08,2
1981-06-20,5.2251336177857626e-08,2
1981-06-21,5.445353694138782e-08,2
1981-06-22,5.6723646979564346e-08,2
1981-06-23,5.445353694138782e-08,2
1981-06-24,5.445353694138782e-08,2
1981-06-25,5.334758589714799e-08,2
1981-06-26,5.557889063552661e-08,2
1981-06-27,5.334758589714799e-08,2
1981-06-28,5.2251336177857626e-08,2
1981-06-29,5.445353694138782e-08,2
1981-06-30,5.2251336177857626e-08,2
1981-07-01,5.445353694138782e-08,2
1981-07-02,5.6723646979564346e-08,2
1981-07-03,5.445353694138782e-08,2
1981-07-04,5.6723646979564346e-08,2
1981-07-05,5.334758589714799e-08,2
1981-07-06,5.557889063552661e-08,2
1981-07-07,5.334758589714799e-08,2
1981-07-08,5.557889063552661e-08,2
1981-07-09,5.334758589714799e-08,2
1981-07-10,5.2251336177857626e-08,2
1981-07-11,5.445353694138782e-08,2
1981-07-12,5.445353694138782e-08,2
1981-07-13,5.445353694138782e-08,2
1981-07-14,5.557889063552661e-08,2
1981-07-15,5.334758589714799e-08,2
1981-07-16,5.557889063552661e-08,2
1981-07-17,5.334758589714799e-08,2
1981-07-18,5.557889063552661e-08,2
1981-07-19,5.445353694138782e-08,2
1981-07-20,5.6723646979564346e-08,2
1981-07-21,5.334758589714799e-08,2
1981-07-22,5.557889063552661e-08,2
1981-07-23,5.905196496743769e-08,2
1981-07-24,5.6723646979564346e-08,2
1981-07-25,5.787810464855154e-08,2
1981-07-26,5.905196496743769e-08,2
1981-07-27,5.6723646979564346e-08,2
1981-07-28,6.02355266112733e-08,2
1981-07-29,6.02355266112733e-08,2
1981-07-30,6.144819222995733e-08,2
1981-07-31,6.144819222995733e-08,2
1981-08-01,6.144819222995733e-08,2
1981-08-02,5.787810464855154e-08,2
1981-08-03,6.02355266112733e-08,2
1981-08-04,5.787810464855154e-08,2
1981-08-05,6.391232876712329e-08,2
1981-08-06,6.517350101055468e-08,2
1981-08-07,6.144819222995733e-08,2
1981-08-08,6.517350101055468e-08,2
1981-08-09,6.267055917359083e-08,2
1981-08-10,6.517350101055468e-08,2
1981-08-11,6.391232876712329e-08,2
1981-08-12,6.644437457893555e-08,2
1981-08-13,6.644437457893555e-08,2
1981-08-14,6.267055917359083e-08,2
1981-08-15,6.517350101055468e-08,2
1981-08-16,6.774435212216483e-08,2
1981-08-17,6.517350101055468e-08,2
1981-08-18,6.774435212216483e-08,2
1981-08-19,6.517350101055468e-08,2
1981-08-20,6.774435212216483e-08,2
1981-08-21,6.517350101055468e-08,2
1981-08-22,6.905403099034358e-08,2
1981-08-23,7.173159667639794e-08,2
1981-08-24,6.905403099034358e-08,2
1981-08-25,7.447707163709859e-08,2
1981-08-26,7.588376375477207e-08,2
1981-08-27,7.309948349427352e-08,2
1981-08-28,7.588376375477207e-08,2
1981-08-29,7.873595328991692e-08,2
1981-08-30,7.588376375477207e-08,2
1981-08-31,7.873595328991692e-08,2
1981-09-01,7.873595328991692e-08,2
1981-09-02,7.588376375477207e-08,2
1981-09-03,7.873595328991692e-08,2
1981-09-04,8.167545474960702e-08,2
1981-09-05,7.873595328991692e-08,2
1981-09-06,7.588376375477207e-08,2
1981-09-07,7.873595328991692e-08,2
1981-09-08,7.588376375477207e-08,2
1981-09-09,7.873595328991692e-08,2
1981-09-10,8.167545474960702e-08,2
1981-09-11,7.873595328991692e-08,2
1981-09-12,8.167545474960702e-08,2
1981-09-13,7.873595328991692e-08,2
1981-09-14,7.7300157197395e-08,2
1981-09-15,8.020085335728725e-08,2
1981-09-16,7.7300157197395e-08,2
1981-09-17,8.020085335728725e-08,2
1981-09-18,7.7300157197395e-08,2
1981-09-19,7.447707163709859e-08,2
1981-09-20,7.873595328991692e-08,2
1981-09-21,7.447707163709859e-08,2
1981-09-22,7.7300157197395e-08,2
1981-09-23,7.7300157197395e-08,2
1981-09-24,7.447707163709859e-08,2
1981-09-25,7.873595328991692e-08,2
1981-09-26,7.588376375477207e-08,2
1981-09-27,7.873595328991692e-08,2
1981-09-28,8.167545474960702e-08,2
1981-09-29,7.873595328991692e-08,2
1981-09-30,8.167545474960702e-08,2
1981-10-01,7.873595328991692e-08,2
1981-10-02,8.167545474960702e-08,2
1981-10-03,7.873595328991692e-08,2
1981-10-04,8.167545474960702e-08,2
1981-10-05,7.873595328991692e-08,2
1981-10-06,7.7300157197395e-08,2
1981-10-07,8.020085335728725e-08,2
1981-10-08,8.020085335728725e-08,2
1981-10-09,7.873595328991692e-08,2
1981-10-10,7.588376375477207e-08,2
1981-10-11,7.873595328991692e-08,2
1981-10-12,7.447707163709859e-08,2
1981-10-13,7.873595328991692e-08,2
1981-10-14,7.588376375477207e-08,2
1981-10-15,7.873595328991692e-08,2
1981-10-16,7.873595328991692e-08,2
1981-10-17,7.588376375477207e-08,2
1981-10-18,7.873595328991692e-08,2
1981-10-19,7.7300157197395e-08,2
1981-10-20,7.447707163709859e-08,2
1981-10-21,7.173159667639794e-08,2
1981-10-22,7.873595328991692e-08,2
1981-10-23,7.873595328991692e-08,2
1981-10-24,7.588376375477207e-08,2
1981-10-25,7.873595328991692e-08,2
1981-10-26,7.7300157197395e-08,2
1981-10-27,7.7300157197395e-08,2
1981-10-28,7.7300157197395e-08,2
1981-10-29,7.873595328991692e-08,2
1981-10-30,7.588376375477207e-08,2
1981-10-31,7.873595328991692e-08,2
1981-11-01,7.309948349427352e-08,2
1981-11-02,7.588376375477207e-08,2
1981-11-03,7.173159667639794e-08,2
1981-11-04,7.7300157197395e-08,2
1981-11-05,7.7300157197395e-08,2
1981-11-06,7.309948349427352e-08,2
1981-11-07,7.588376375477207e-08,2
1981-11-08,9.419016393442623e-08,2
1981-11-09,7.588376375477207e-08,2
1981-11-10,7.447707163709859e-08,2
1981-11-11,7.7300157197395e-08,2
1981-11-12,7.447707163709859e-08,2
1981-11-13,7.7300157197395e-08,2
1981-11-14,7.7300157197395e-08,2
1981-11-15,7.7300157197395e-08,2
1981-11-16,7.873595328991692e-08,2
1981-11-17,7.447707163709859e-08,2
1981-11-18,7.873595328991692e-08,2
1981-11-19,7.588376375477207e-08,2
1981-11-20,7.873595328991692e-08,2
1981-11-21,7.447707163709859e-08,2
1981-11-22,7.873595328991692e-08,2
1981-11-23,7.588376375477207e-08,2
1981-11-24,7.309948349427352e-08,2
1981-11-25,7.873595328991692e-08,2
1981-11-26,7.588376375477207e-08,2
1981-11-27,7.873595328991692e-08,2
1981-11-28,7.588376375477207e-08,2
1981-11-29,7.873595328991692e-08,2
1981-11-30,7.588376375477207e-08,2
1981-12-01,7.873595328991692e-08,2
1981-12-02,7.7300157197395e-08,2
1981-12-03,7.7300157197395e-08,2
1981-12-04,7.873595328991692e-08,2
1981-12-05,7.588376375477207e-08,2
1981-12-06,7.873595328991692e-08,2
1981-12-07,7.588376375477207e-08,2
1981-12-08,7.873595328991692e-08,2
1981-12-09,7.588376375477207e-08,2
1981-12-10,8.167545474960702e-08,2
1981-12-11,7.873595328991692e-08,2
1981-12-12,7.7300157197395e-08,2
1981-12-13,7.7300157197395e-08,2
1981-12-14,8.020085335728725e-08,2
1981-12-15,7.873595328991692e-08,2
1981-12-16,7.7300157197395e-08,2
1981-12-17,8.020085335728725e-08,2
1981-12-18,7.7300157197395e-08,2
1981-12-19,7.7300157197395e-08,2
1981-12-20,8.020085335728725e-08,2
1981-12-21,8.621567482596003e-08,2
1981-12-22,8.776788681787559e-08,2
1981-12-23,9.58393891758365e-08,2
1981-12-24,8.776788681787559e-08,2
1981-12-25,8.468286548394341e-08,2
1981-12-26,7.873595328991692e-08,2
1981-12-27,8.167545474960702e-08,2
1981-12-28,7.873595328991692e-08,2
1981-12-29,8.167545474960702e-08,2
1981-12-30,8.468286548394341e-08,2
1981-12-31,8.167545474960702e-08,2
1982-01-01,8.316945879182574e-08,2
1982-01-02,8.316945879182574e-08,2
1982-01-03,8.316945879182574e-08,2
1982-01-04,8.468286548394341e-08,2
1982-01-05,8.020085335728725e-08,2
1982-01-06,8.020085335728725e-08,2
1982-01-07,8.020085335728725e-08,2
1982-01-08,9.58393891758365e-08,2
1982-01-09,8.468286548394341e-08,2
1982-01-10,8.167545474960702e-08,2
1982-01-11,7.873595328991692e-08,2
1982-01-12,8.167545474960702e-08,2
1982-01-13,7.873595328991692e-08,2
1982-01-14,8.316945879182574e-08,2
1982-01-15,8.167545474960702e-08,2
1982-01-16,8.316945879182574e-08,2
1982-01-17,8.020085335728725e-08,2
1982-01-18,8.020085335728725e-08,2
1982-01-19,8.316945879182574e-08,2
1982-01-20,8.167545474960702e-08,2
1982-01-21,8.468286548394341e-08,2
1982-01-22,8.167545474960702e-08,2
1982-01-23,7.873595328991692e-08,2
1982-01-24,8.167545474960702e-08,2
1982-01-25,7.873595328991692e-08,2
1982-01-26,8.468286548394341e-08,2
1982-01-27,8.167545474960702e-08,2
1982-01-28,8.468286548394341e-08,2
1982-01-29,8.167545474960702e-08,2
1982-01-30,7.873595328991692e-08,2
1982-01-31,8.316945879182574e-08,2
1982-02-01,8.167545474960702e-08,2
1982-02-02,7.873595328991692e-08,2
1982-02-03,8.167545474960702e-08,2
1982-02-04,8.468286548394341e-08,2
1982-02-05,8.776788681787559e-08,2
1982-02-06,8.776788681787559e-08,2
1982-02-07,8.776788681787559e-08,2
1982-02-08,8.776788681787559e-08,2
1982-02-09,8.934920278463958e-08,2
1982-02-10,8.776788681787559e-08,2
1982-02-11,8.934920278463958e-08,2
1982-02-12,8.621567482596003e-08,2
1982-02-13,8.934920278463958e-08,2
1982-02-14,8.316945879182574e-08,2
1982-02-15,8.934920278463958e-08,2
1982-02-16,8.621567482596003e-08,2
1982-02-17,8.934920278463958e-08,2
1982-02-18,9.58393891758365e-08,1
1982-02-19,9.751771839209521e-08,1
1982-02-20,8.167545474960702e-08,1
1982-02-21,8.776788681787559e-08,1
1982-02-22,8.316945879182574e-08,1
1982-02-23,8.621567482596003e-08,1
1982-02-24,9.094022007635303e-08,1
1982-02-25,8.776788681787559e-08,1
1982-02-26,7.7300157197395e-08,1
1982-02-27,1.0441536043116999e-07,1
1982-02-28,8.316945879182574e-08,1
1982-03-01,8.776788681787559e-08,1
1982-03-02,8.468286548394341e-08,1
1982-03-03,8.316945879182574e-08,1
1982-03-04,7.309948349427352e-08,1
1982-03-05,7.03831125084213e-08,1
1982-03-06,7.873595328991692e-08,1
1982-03-07,8.167545474960702e-08,1
1982-03-08,8.468286548394341e-08,1
1982-03-09,1.0092288344935996e-07,1
1982-03-10,8.621567482596003e-08,1
1982-03-11,8.621567482596003e-08,1
1982-03-12,8.621567482596003e-08,1
1982-03-13,8.621567482596003e-08,1
1982-03-14,8.316945879182574e-08,1
1982-03-15,8.468286548394341e-08,1
1982-03-16,8.020085335728725e-08,1
1982-03-17,7.03831125084213e-08,1
1982-03-18,7.309948349427352e-08,1
1982-03-19,8.316945879182574e-08,1
1982-03-20,8.934920278463958e-08,1
1982-03-21,9.255064001796541e-08,1
1982-03-22,8.934920278463958e-08,1
1982-03-23,8.934920278463958e-08,1
1982-03-24,8.468286548394341e-08,1
1982-03-25,8.776788681787559e-08,1
1982-03-26,8.934920278463958e-08,1
1982-03-27,8.776788681787559e-08,1
1982-03-28,9.094022007635303e-08,1
1982-03-29,8.776788681787559e-08,1
1982-03-30,8.621567482596003e-08,1
1982-03-31,8.776788681787559e-08,1
1982-04-01,9.094022007635303e-08,1
1982-04-02,8.776788681787559e-08,1
1982-04-03,8.468286548394341e-08,1
1982-04-04,8.776788681787559e-08,1
1982-04-05,9.094022007635303e-08,1
1982-04-06,8.776788681787559e-08,1
1982-04-07,8.934920278463958e-08,1
1982-04-08,8.934920278463958e-08,1
1982-04-09,8.934920278463958e-08,1
1982-04-10,9.094022007635303e-08,1
1982-04-11,8.776788681787559e-08,1
1982-04-12,8.468286548394341e-08,1
1982-04-13,8.468286548394341e-08,2
1982-04-14,8.934920278463958e-08,2
1982-04-15,8.621567482596003e-08,2
1982-04-16,8.934920278463958e-08,2
1982-04-17,8.934920278463958e-08,2
1982-04-18,1.8556694363350549e-07,2
1982-04-19,9.751771839209521e-08,2
1982-04-20,2.307557152481473e-07,2
1982-04-21,8.621567482596003e-08,2
1982-04-22,7.588376375477207e-08,2
1982-04-23,8.020085335728725e-08,2
1982-04-24,9.121379743992815e-07,2
1982-04-25,1.3765209970806198e-07,2
1982-04-26,2.45026364248821e-07,2
1982-04-27,9.58393891758365e-08,2
1982-04-28,7.03831125084213e-08,2
1982-04-29,6.774435212216483e-08,2
1982-04-30,7.03831125084213e-08,2
1982-05-01,8.776788681787559e-08,2
1982-05-02,8.020085335728725e-08,2
1982-05-03,8.020085335728725e-08,2
1982-05-04,7.588376375477207e-08,2
1982-05-05,6.774435212216483e-08,2
1982-05-06,6.905403099034358e-08,2
1982-05-07,7.173159667639794e-08,2
1982-05-08,7.03831125084213e-08,2
1982-05-09,7.03831125084213e-08,2
1982-05-10,7.173159667639794e-08,2
1982-05-11,7.03831125084213e-08,2
1982-05-12,6.774435212216483e-08,2
1982-05-13,8.316945879182574e-08,2
1982-05-14,7.173159667639794e-08,2
1982-05-15,7.447707163709859e-08,2
1982-05-16,7.173159667639794e-08,2
1982-05-17,7.447707163709859e-08,2
1982-05-18,7.588376375477207e-08,2
1982-05-19,7.873595328991692e-08,2
1982-05-20,7.588376375477207e-08,2
1982-05-21,7.873595328991692e-08,2
1982-05-22,7.588376375477207e-08,2
1982-05-23,7.873595328991692e-08,2
1982-05-24,7.7300157197395e-08,2
1982-05-25,6.905403099034358e-08,2
1982-05-26,6.517350101055468e-08,2
1982-05-27,6.517350101055468e-08,2
1982-05-28,7.873595328991692e-08,2
1982-05-29,7.588376375477207e-08,2
1982-05-30,7.873595328991692e-08,2
1982-05-31,8.020085335728725e-08,2
1982-06-01,7.873595328991692e-08,2
1982-06-02,8.167545474960702e-08,2
1982-06-03,7.873595328991692e-08,2
1982-06-04,8.167545474960702e-08,2
1982-06-05,7.873595328991692e-08,2
1982-06-06,8.316945879182574e-08,2
1982-06-07,8.316945879182574e-08,2
1982-06-08,8.468286548394341e-08,2
1982-06-09,8.167545474960702e-08,2
1982-06-10,8.468286548394341e-08,2
1982-06-11,8.167545474960702e-08,2
1982-06-12,8.776788681787559e-08,2
1982-06-13,8.468286548394341e-08,2
1982-06-14,8.776788681787559e-08,2
1982-06-15,8.468286548394341e-08,2
1982-06-16,8.776788681787559e-08,2
1982-06-17,8.468286548394341e-08,2
1982-06-18,8.934920278463958e-08,2
1982-06-19,8.621567482596003e-08,2
1982-06-20,8.934920278463958e-08,2
1982-06-21,9.255064001796541e-08,2
1982-06-22,9.255064001796541e-08,2
1982-06-23,8.776788681787559e-08,2
1982-06-24,9.094022007635303e-08,2
1982-06-25,9.419016393442623e-08,2
1982-06-26,9.751771839209521e-08,2
1982-06-27,9.58393891758365e-08,2
1982-06-28,9.751771839209521e-08,2
1982-06-29,9.419016393442623e-08,2
1982-06-30,9.751771839209521e-08,2
1982-07-01,9.58393891758365e-08,2
1982-07-02,8.934920278463958e-08,2
1982-07-03,9.419016393442623e-08,2
1982-07-04,9.751771839209521e-08,2
1982-07-05,1.0092288344935996e-07,2
1982-07-06,9.751771839209521e-08,2
1982-07-07,9.920574893330339e-08,2
1982-07-08,9.920574893330339e-08,2
1982-07-09,9.751771839209521e-08,2
1982-07-10,1.0092288344935996e-07,2
1982-07-11,9.751771839209521e-08,2
1982-07-12,1.0092288344935996e-07,2
1982-07-13,9.920574893330339e-08,2
1982-07-14,1.0265942061531553e-07,2
1982-07-15,9.419016393442623e-08,2
1982-07-16,1.0092288344935996e-07,2
1982-07-17,9.58393891758365e-08,2
1982-07-18,9.920574893330339e-08,2
1982-07-19,1.0265942061531553e-07,2
1982-07-20,9.920574893330339e-08,2
1982-07-21,1.0265942061531553e-07,2
1982-07-22,9.920574893330339e-08,2
1982-07-23,1.0092288344935996e-07,2
1982-07-24,9.751771839209521e-08,2
1982-07-25,9.58393891758365e-08,2
1982-07-26,9.920574893330339e-08,2
1982-07-27,1.0265942061531553e-07,2
1982-07-28,9.751771839209521e-08,2
1982-07-29,1.0092288344935996e-07,2
1982-07-30,9.751771839209521e-08,2
1982-07-31,1.0092288344935996e-07,2
1982-08-01,9.920574893330339e-08,2
1982-08-02,9.58393891758365e-08,2
1982-08-03,9.920574893330339e-08,2
1982-08-04,1.0092288344935996e-07,2
1982-08-05,9.751771839209521e-08,2
1982-08-06,9.419016393442623e-08,2
1982-08-07,9.920574893330339e-08,2
1982-08-08,1.0092288344935996e-07,2
1982-08-09,9.58393891758365e-08,2
1982-08-10,9.920574893330339e-08,2
1982-08-11,9.58393891758365e-08,2
1982-08-12,9.920574893330339e-08,2
1982-08-13,1.0265942061531553e-07,2
1982-08-14,9.920574893330339e-08,2
1982-08-15,9.920574893330339e-08,2
1982-08-16,1.0092288344935996e-07,2
1982-08-17,9.751771839209521e-08,2
1982-08-18,9.419016393442623e-08,2
1982-08-19,9.255064001796541e-08,2
1982-08-20,9.751771839209521e-08,2
1982-08-21,9.58393891758365e-08,2
1982-08-22,9.58393891758365e-08,2
1982-08-23,9.920574893330339e-08,2
1982-08-24,1.0265942061531553e-07,2
1982-08-25,9.751771839209521e-08,2
1982-08-26,9.920574893330339e-08,2
